url,predicted,correct
https://store.steampoweredv.com,1,True
https://store.steampowereda.com,1,True
https://store.steampoweredj.com,1,True
https://store.steampoweredb.com,1,True
https://store.staampowered.com,1,True
https://store.steampoweredc.com,1,True
https://store.steampoweredo.com,1,True
https://store.steampoweredr.com,1,True
https://store.steampoweredu.com,1,True
https://store.steampowerod.com,1,True
https://store.stiampowered.com,1,True
https://store.steampowered-game-inspired.com,1,True
https://store.s5teampowered.com,1,True
https://store.steaympowered.com,1,True
https://store.steampowerezd.com,1,True
https://store.stdeampowered.com,1,True
https://store.steampoiwered.com,1,True
https://store.steawmpowered.com,1,True
https://store.steampowired.com,1,True
https://store.steam-based-steampowered.com,1,True
https://store.game-inspiredsteampowered.com,1,True
https://store.steampoawered.com,1,True
https://store.stuampowered.com,1,True
https://store.tall-mastedsteampowered.com,1,True
https://store.steamworkssteampowered.com,1,True
https://store.syteampowered.com,1,True
https://store.steampower5ed.com,1,True
https://store.steampoweredtestosterone-infused.com,1,True
https://store.steampoweredreskined.com,1,True
https://store.steampowerid.com,1,True
https://store.steampowe4red.com,1,True
https://store.steazmpowered.com,1,True
https://store.steampow3ered.com,1,True
https://store.steampow2ered.com,1,True
https://store.steampoweredsail-powered.com,1,True
https://store.szteampowered.com,1,True
https://store.steampowetred.com,1,True
https://store.steampoweredp.com,1,True
https://store.steampiowered.com,1,True
https://store.sterampowered.com,1,True
https://store.steajmpowered.com,1,True
https://store.steampowaered.com,1,True
https://store.steaepowered.com,1,True
https://store.muscle-powered-steampowered.com,1,True
https://store.st4eampowered.com,1,True
https://store.ste1ampowered.com,1,True
https://store.steampowefred.com,1,True
https://store.steampoweredsteamworks.com,1,True
https://store.steampoweredw.com,1,True
https://store.hovercraftssteampowered.com,1,True
https://store.smartphone-poweredsteampowered.com,1,True
https://store.steampoweredgame-inspired.com,1,True
https://store.steampoweredsteampunk-themed.com,1,True
https://store.steampoqwered.com,1,True
https://store.steampowerud.com,1,True
https://store.computer-linkedsteampowered.com,1,True
https://store.styeampowered.com,1,True
https://store.steampowere3d.com,1,True
https://store.steampowgred.com,1,True
https://store.smartphone-powered-steampowered.com,1,True
https://store.sgteampowered.com,1,True
https://store.steumpowered.com,1,True
https://store.steampowe5red.com,1,True
https://store.steyampowered.com,1,True
https://store.steampow4ered.com,1,True
https://store.steel-jacketed-steampowered.com,1,True
https://store.steampowxered.com,1,True
https://store.stoampowered.com,1,True
https://store.pre-upgraded-steampowered.com,1,True
https://store.steampo-wered.com,1,True
https://store.steampo0wered.com,1,True
https://store.stealmpowered.com,1,True
https://store.steamp-owered.com,1,True
https://store.steamlpowered.com,1,True
https://store.game-inspired-steampowered.com,1,True
https://store.steampower-ed.com,1,True
https://store.steampowzered.com,1,True
https://store.steampo7ered.com,1,True
https://store.garage-built-steampowered.com,1,True
https://store.reskinedsteampowered.com,1,True
https://store.steampowered-steel-jacketed.com,1,True
https://store.steam0powered.com,1,True
https://store.ai-assisted-steampowered.com,1,True
https://store.steampowered-self-modified.com,1,True
https://store.steampovered.com,1,True
https://store.steqampowered.com,1,True
https://store.steampowe3red.com,1,True
https://store.steampoweredcomputer-run.com,1,True
https://store.steampmwered.com,1,True
https://store.steampo3wered.com,1,True
https://store.steampoxwered.com,1,True
https://store.steampowered-muscle-powered.com,1,True
https://store.steamxowered.com,1,True
https://store.8-wheeled-steampowered.com,1,True
https://store.hand-propelledsteampowered.com,1,True
https://store.store.steampowered.comsteampowered.com,1,True
https://store.steampowered-console-type.com,1,True
https://store.steampoweredcomputer-connected.com,1,True
https://store.anime-styled-steampowered.com,1,True
https://store.steampowered-peterb.com,1,True
https://store.single-wheeled-steampowered.com,1,True
https://store.steampowered-moddified.com,1,True
https://store.stedampowered.com,1,True
https://store.3teampowered.com,1,True
https://store.missile-equipped-steampowered.com,1,True
https://store.battlebot-steampowered.com,1,True
https://store.steampoweredauto-linked.com,1,True
https://store.steampowered-smartphone-enabled.com,1,True
https://store.steamforgedsteampowered.com,1,True
https://store.steampoweredsmartphone-powered.com,1,True
https://store.human-pilotedsteampowered.com,1,True
https://store.steampowered-steam-powered.com,1,True
https://store.steampoweredengine-powered.com,1,True
https://store.steampowerednvited.com,1,True
https://store.steampoweredflanneled.com,1,True
https://store.moddified-steampowered.com,1,True
https://store.steqmpowered.com,1,True
https://store.steampogered.com,1,True
https://store.steampowmred.com,1,True
https://store.cartoon-styled-steampowered.com,1,True
https://store.stweampowered.com,1,True
https://store.steampowered-auto-linked.com,1,True
https://store.dual-screened-steampowered.com,1,True
https://store.steampowered-steamforged.com,1,True
https://store.steampowerdd.com,1,True
https://store.dual-screenedsteampowered.com,1,True
https://store.hand-propelled-steampowered.com,1,True
https://store.steampowered-touchscreen-equipped.com,1,True
https://store.assambledsteampowered.com,1,True
https://store.peterbsteampowered.com,1,True
https://store.computer-connectedsteampowered.com,1,True
https://store.sail-poweredsteampowered.com,1,True
https://store.steampowdred.com,1,True
https://store.steampgwered.com,1,True
https://store.butter-fingered-steampowered.com,1,True
https://store.steampowezed.com,1,True
https://store.semi-sentient-steampowered.com,1,True
https://store.steampoweredcomputer-linked.com,1,True
https://store.steampoweredx.com,1,True
https://store.steampoweredcoal-powered.com,1,True
https://store.computer-managed-steampowered.com,1,True
https://store.steampunk-steampowered.com,1,True
https://store.self-purchased-steampowered.com,1,True
https://store.steampoweredhovercraft.com,1,True
https://store.store.steampowered.comsteampowered.com,1,True
https://store.steampowe2ed.com,1,True
https://store.steampowered-mandroid.com,1,True
https://store.steampowered-single-wheeled.com,1,True
https://store.moddifiedsteampowered.com,1,True
https://store.steampowered-renforced.com,1,True
https://store.pre-upgradedsteampowered.com,1,True
https://store.console-type-steampowered.com,1,True
https://store.steampoweredgarage-built.com,1,True
https://store.cartoon-styledsteampowered.com,1,True
https://store.steampoweredpropeller-powered.com,1,True
https://store.human-piloted-steampowered.com,1,True
https://store.steampoweredh.com,1,True
https://store.steampowered-garage-built.com,1,True
https://store.stecmpowered.com,1,True
https://store.renforced-steampowered.com,1,True
https://store.steampowergd.com,1,True
https://store.hovercraft-steampowered.com,1,True
https://store.steam-poweredsteampowered.com,1,True
https://store.steaopowered.com,1,True
https://store.ste4ampowered.com,1,True
https://store.mandroid-steampowered.com,1,True
https://store.inegrated-steampowered.com,1,True
https://store.steam0owered.com,1,True
https://store.steampowered-semi-sentient.com,1,True
https://store.butter-fingeredsteampowered.com,1,True
https://store.steampmowered.com,1,True
https://store.steampoweved.com,1,True
https://store.steampoweredhovercrafts.com,1,True
https://store.anime-styledsteampowered.com,1,True
https://store.steapmpowered.com,1,True
https://store.coal-poweredsteampowered.com,1,True
https://store.touchscreen-equipped-steampowered.com,1,True
https://store.steampowere4d.com,1,True
https://store.steampoweredwater-propelled.com,1,True
https://store.steampoweredsteam-based.com,1,True
https://store.steampoweredpre-upgraded.com,1,True
https://store.stfeampowered.com,1,True
https://store.steampoweredbutter-fingered.com,1,True
https://store.engine-poweredsteampowered.com,1,True
https://store.propeller-powered-steampowered.com,1,True
https://store.steampoweredsemi-sentient.com,1,True
https://store.auto-linkedsteampowered.com,1,True
https://store.self-modifiedsteampowered.com,1,True
https://store.midi-controlled-steampowered.com,1,True
https://store.pre-overclocked-steampowered.com,1,True
https://store.steaipowered.com,1,True
https://store.steampouered.com,1,True
https://store.steampoweredsteampunk-inspired.com,1,True
https://store.smartphone-enabledsteampowered.com,1,True
https://store.engine-powered-steampowered.com,1,True
https://store.steampowered-coal-powered.com,1,True
https://store.steampowered-hovercrafts.com,1,True
https://store.steampowered-8-wheeled.com,1,True
https://store.steampoweredmidi-controlled.com,1,True
https://store.steampoweredfusion-powered.com,1,True
https://store.steel-jacketedsteampowered.com,1,True
https://store.water-propelled-steampowered.com,1,True
https://store.magic-powered-steampowered.com,1,True
https://store.fusion-powered-steampowered.com,1,True
https://store.s-teampowered.com,1,True
https://store.magic-poweredsteampowered.com,1,True
https://store.steampoweredbattlebot.com,1,True
https://store.propeller-poweredsteampowered.com,1,True
https://store.dual-wielded-steampowered.com,1,True
https://store.steampoweredsteamforged.com,1,True
https://store.steampowered-dual-screened.com,1,True
https://store.steampunk-inspired-steampowered.com,1,True
https://store.steampoweret.com,1,True
https://store.steampowermd.com,1,True
https://store.steampowered-one-wheeled.com,1,True
https://store.stea-powered.com,1,True
https://store.stealpowered.com,1,True
https://store.steampoweredself-modified.com,1,True
https://store.steampowered-steam-driven.com,1,True
https://store.steam-powered-steampowered.com,1,True
https://store.self-modified-steampowered.com,1,True
https://store.pre-overclockedsteampowered.com,1,True
https://store.peterb-steampowered.com,1,True
https://store.steampunk-inspiredsteampowered.com,1,True
https://store.steam-drivensteampowered.com,1,True
https://store.4-wheeledsteampowered.com,1,True
https://store.steampoweredhuman-piloted.com,1,True
https://store.steampowered-assambled.com,1,True
https://store.steampoweredmissile-equipped.com,1,True
https://store.4-wheeled-steampowered.com,1,True
https://store.steam-driven-steampowered.com,1,True
https://store.steampowebed.com,1,True
https://store.precipitation-hardened-steampowered.com,1,True
https://store.steampowered-pre-played.com,1,True
https://store.computer-managedsteampowered.com,1,True
https://store.mandroidsteampowered.com,1,True
https://store.steampowqered.com,1,True
https://store.inegratedsteampowered.com,1,True
https://store.steampo9wered.com,1,True
https://store.steampoweredpre-played.com,1,True
https://store.steampoweredassambled.com,1,True
https://store.console-typesteampowered.com,1,True
https://store.steampoweredinegrated.com,1,True
https://store.wteampowered.com,1,True
https://store.steamposered.com,1,True
https://store.steampowered-hand-propelled.com,1,True
https://store.s4eampowered.com,1,True
https://store.one-wheeledsteampowered.com,1,True
https://store.steampoweredf.com,1,True
https://store.steampoweredconsole-type.com,1,True
https://store.sdeampowered.com,1,True
https://store.steampowered-computer-connected.com,1,True
https://store.steamp0owered.com,1,True
https://store.store.steampowered.com-steampowered.com,1,True
https://store.fusion-poweredsteampowered.com,1,True
https://store.stseampowered.com,1,True
https://store.steam-basedsteampowered.com,1,True
https://store.computer-runsteampowered.com,1,True
https://store.steamp9owered.com,1,True
https://store.stea1mpowered.com,1,True
https://store.steampowared.com,1,True
https://store.8-wheeledsteampowered.com,1,True
https://store.steamjpowered.com,1,True
https://store.steampowered-steampunk-themed.com,1,True
https://store.sfteampowered.com,1,True
https://store.steampowered-smartphone-powered.com,1,True
https://store.steampowered-testosterone-infused.com,1,True
https://store.steampoweresd.com,1,True
https://store.steampoweredt.com,1,True
https://store.steampoweredz.com,1,True
https://store.ste2ampowered.com,1,True
https://store.s6teampowered.com,1,True
https://store.steampoweredk.com,1,True
https://store.steampowerzed.com,1,True
https://store.steampowerewd.com,1,True
https://store.steampowered-steamworks.com,1,True
https://store.steampoweredy.com,1,True
https://store.steampawered.com,1,True
https://store.srteampowered.com,1,True
https://store.steampolwered.com,1,True
https://store.steamqowered.com,1,True
https://store.stea2mpowered.com,1,True
https://store.steampowered-magic-powered.com,1,True
https://store.steamworks-steampowered.com,1,True
https://store.steampower3ed.com,1,True
https://store.steampunk-themedsteampowered.com,1,True
https://store.steaqmpowered.com,1,True
https://store.steampowerwed.com,1,True
https://store.steamplowered.com,1,True
https://store.precipitation-hardenedsteampowered.com,1,True
https://store.stmampowered.com,1,True
https://store.steampowered-dual-wielded.com,1,True
https://store.reskined-steampowered.com,1,True
https://store.steampowereddual-wielded.com,1,True
https://store.dual-wieldedsteampowered.com,1,True
https://store.touchscreen-equippedsteampowered.com,1,True
https://store.flanneled-steampowered.com,1,True
https://store.ai-assistedsteampowered.com,1,True
https://store.steampow-ered.com,1,True
https://store.steampowered-steam-based.com,1,True
https://store.steampowered-reskined.com,1,True
https://store.water-propelledsteampowered.com,1,True
https://store.steampoweredsteam-powered.com,1,True
https://store.steampowerad.com,1,True
https://store.steampowered-ai-assisted.com,1,True
https://store.steampoweredmagic-powered.com,1,True
https://store.steampowere-d.com,1,True
https://store.tall-masted-steampowered.com,1,True
https://store.ste-ampowered.com,1,True
https://store.stea-mpowered.com,1,True
https://store.steampowesed.com,1,True
https://store.stesampowered.com,1,True
https://store.self-purchasedsteampowered.com,1,True
https://store.sueampowered.com,1,True
https://store.steampoweredsteampunk.com,1,True
https://store.steampnwered.com,1,True
https://store.st3eampowered.com,1,True
https://store.steakmpowered.com,1,True
https://store.testosterone-infusedsteampowered.com,1,True
https://store.garage-builtsteampowered.com,1,True
https://store.steampowedred.com,1,True
https://store.ste3ampowered.com,1,True
https://store.muscle-poweredsteampowered.com,1,True
https://store.steampoweredsingle-wheeled.com,1,True
https://store.steampowered-missile-equipped.com,1,True
https://store.single-wheeledsteampowered.com,1,True
https://store.steampowered-hovercraft.com,1,True
https://store.pre-played-steampowered.com,1,True
https://store.pre-playedsteampowered.com,1,True
https://store.steampowered-anime-styled.com,1,True
https://store.steampowered-tall-masted.com,1,True
https://store.steampowered-flanneled.com,1,True
https://store.st5eampowered.com,1,True
https://store.steampowe-red.com,1,True
https://store.steampowered-computer-run.com,1,True
